"AAPL","MELI","KO","PFE","TM","expectedReturn","volatility","sharpeRatio","text"
0.244039284266082,8.73506659025078e-05,0.0762619732554052,0.341156630172294,0.338454761640316,0.0971793536460808,0.179556699210659,0.541218200564425,"AAPL:0.244<br>MELI:0<br>KO:0.076<br>PFE:0.341<br>TM:0.338<br>Vol: 0.18<br>Ret: 0.097<br>Sharpe: 0.541"
0.249237250631715,0.113083489813435,0.174872585242536,0.252591792545696,0.210214881766618,0.133725968652544,0.186850130132236,0.715685713239294,"AAPL:0.249<br>MELI:0.113<br>KO:0.175<br>PFE:0.253<br>TM:0.21<br>Vol: 0.187<br>Ret: 0.134<br>Sharpe: 0.716"
0.261877109427492,0.0908088671658908,0.090561984834471,0.162645200830955,0.394106837741191,0.133163911467705,0.191981416371949,0.693629175074476,"AAPL:0.262<br>MELI:0.091<br>KO:0.091<br>PFE:0.163<br>TM:0.394<br>Vol: 0.192<br>Ret: 0.133<br>Sharpe: 0.694"
0.323702440510967,0.248795933631712,0.246573356737097,0.180163924071782,0.000764345048441774,0.186530255334858,0.228098194884013,0.817762961384717,"AAPL:0.324<br>MELI:0.249<br>KO:0.247<br>PFE:0.18<br>TM:0.001<br>Vol: 0.228<br>Ret: 0.187<br>Sharpe: 0.818"
0.19114215424741,0.262667458009431,0.235898844781188,0.142109978147048,0.168181564814923,0.168870355358729,0.216755223518483,0.77908321016462,"AAPL:0.191<br>MELI:0.263<br>KO:0.236<br>PFE:0.142<br>TM:0.168<br>Vol: 0.217<br>Ret: 0.169<br>Sharpe: 0.779"
0.230090769146714,0.000591241420133467,0.152286940594659,0.262099519316121,0.354931529522373,0.10090842691577,0.174357254791337,0.57874521502723,"AAPL:0.23<br>MELI:0.001<br>KO:0.152<br>PFE:0.262<br>TM:0.355<br>Vol: 0.174<br>Ret: 0.101<br>Sharpe: 0.579"
0.134603510379577,0.154946791957554,0.216392230518211,0.222505956455066,0.271551510689591,0.12703756956825,0.184514813769066,0.688495232297427,"AAPL:0.135<br>MELI:0.155<br>KO:0.216<br>PFE:0.223<br>TM:0.272<br>Vol: 0.185<br>Ret: 0.127<br>Sharpe: 0.688"
0.122102418836181,0.284163753732372,0.297570081222167,0.0721917297087994,0.223972016500481,0.167540119461115,0.217681317496654,0.769657779490837,"AAPL:0.122<br>MELI:0.284<br>KO:0.298<br>PFE:0.072<br>TM:0.224<br>Vol: 0.218<br>Ret: 0.168<br>Sharpe: 0.77"
0.230138314065401,0.153693229490409,0.160832749356167,0.238734126538136,0.216601580549887,0.141111998420991,0.193672159457073,0.728612717576829,"AAPL:0.23<br>MELI:0.154<br>KO:0.161<br>PFE:0.239<br>TM:0.217<br>Vol: 0.194<br>Ret: 0.141<br>Sharpe: 0.729"
0.199727174341423,0.28294372448715,0.0391719175713655,0.263345068533393,0.214812115066668,0.164399229085297,0.23011203165923,0.714431261589802,"AAPL:0.2<br>MELI:0.283<br>KO:0.039<br>PFE:0.263<br>TM:0.215<br>Vol: 0.23<br>Ret: 0.164<br>Sharpe: 0.714"
0.0673020681745513,0.0363899500419235,0.21039780749534,0.353346501477668,0.332563672810517,0.0781968608106155,0.167231245913064,0.467597190845942,"AAPL:0.067<br>MELI:0.036<br>KO:0.21<br>PFE:0.353<br>TM:0.333<br>Vol: 0.167<br>Ret: 0.078<br>Sharpe: 0.468"
0.344124683081782,0.0716531185734963,0.39780894709642,0.123641026895297,0.0627722243530046,0.151797485807403,0.187288880578192,0.810499188946931,"AAPL:0.344<br>MELI:0.072<br>KO:0.398<br>PFE:0.124<br>TM:0.063<br>Vol: 0.187<br>Ret: 0.152<br>Sharpe: 0.81"
0.248463587687641,0.111934883034433,0.268990215270408,0.136234560813867,0.234376753193651,0.141746948254376,0.184483458026909,0.768345030879143,"AAPL:0.248<br>MELI:0.112<br>KO:0.269<br>PFE:0.136<br>TM:0.234<br>Vol: 0.184<br>Ret: 0.142<br>Sharpe: 0.768"
0.428950688213617,0.103872073324417,0.0160814376331584,0.075035637473444,0.376060163355364,0.168405957173433,0.21953451834598,0.767104683319229,"AAPL:0.429<br>MELI:0.104<br>KO:0.016<br>PFE:0.075<br>TM:0.376<br>Vol: 0.22<br>Ret: 0.168<br>Sharpe: 0.767"
0.331578118059389,0.195258141406281,0.213444176835633,0.069873189760533,0.189846373938164,0.179514580250923,0.215434229839742,0.833268605385787,"AAPL:0.332<br>MELI:0.195<br>KO:0.213<br>PFE:0.07<br>TM:0.19<br>Vol: 0.215<br>Ret: 0.18<br>Sharpe: 0.833"
0.143555883918205,0.36128594606568,0.253486044768579,0.0928823415263475,0.148789783721188,0.188635480687812,0.244963202703111,0.770056394618718,"AAPL:0.144<br>MELI:0.361<br>KO:0.253<br>PFE:0.093<br>TM:0.149<br>Vol: 0.245<br>Ret: 0.189<br>Sharpe: 0.77"
0.296222041335841,0.167192755602462,0.168076721110699,0.194974069921449,0.173534412029548,0.158501743590259,0.203403829269569,0.779246605924013,"AAPL:0.296<br>MELI:0.167<br>KO:0.168<br>PFE:0.195<br>TM:0.174<br>Vol: 0.203<br>Ret: 0.159<br>Sharpe: 0.779"
0.043790372070148,0.26458292004878,0.190029707108602,0.254867370763356,0.246729630009114,0.136689690712806,0.207229216184791,0.659606271882609,"AAPL:0.044<br>MELI:0.265<br>KO:0.19<br>PFE:0.255<br>TM:0.247<br>Vol: 0.207<br>Ret: 0.137<br>Sharpe: 0.66"
0.296224779194486,0.278340535974712,0.102276851469005,0.083654343493016,0.239503489868781,0.191089740650242,0.238941176729825,0.799735496683817,"AAPL:0.296<br>MELI:0.278<br>KO:0.102<br>PFE:0.084<br>TM:0.24<br>Vol: 0.239<br>Ret: 0.191<br>Sharpe: 0.8"
0.259542227208178,0.318768065391106,0.275458019433996,0.0463024705149685,0.0999292174517507,0.200991657790996,0.242742800389094,0.82800255030767,"AAPL:0.26<br>MELI:0.319<br>KO:0.275<br>PFE:0.046<br>TM:0.1<br>Vol: 0.243<br>Ret: 0.201<br>Sharpe: 0.828"
0.148721261627209,0.599014005295401,0.098450843054601,0.0986167114878997,0.0551971785348893,0.245776989894926,0.339843849778664,0.723205642988678,"AAPL:0.149<br>MELI:0.599<br>KO:0.098<br>PFE:0.099<br>TM:0.055<br>Vol: 0.34<br>Ret: 0.246<br>Sharpe: 0.723"
