"date","AAPL","MELI","KO","PFE","TM"
"2019-05-17",45.3885726928711,574.570007324219,40.6079406738281,30.0862827301025,101.60913848877
"2019-05-20",43.9692764282227,574.090026855469,40.3190612792969,30.17333984375,101.360290527344
"2019-05-21",44.8122062683105,572.950012207031,40.1127128601074,30.2313823699951,101.480422973633
"2019-05-22",43.894832611084,569.489990234375,40.9793586730957,30.4635372161865,100.68229675293
"2019-05-23",43.1455612182617,580.669982910156,41.1444244384766,30.4127521514893,100.81103515625
"2019-05-24",42.9798583984375,592.549987792969,40.9463386535645,30.4345149993896,101.737884521484
"2019-05-28",42.8021469116211,600.580017089844,40.5254020690918,30.398250579834,102.467338562012
"2019-05-29",42.5980224609375,573.609985351562,40.120964050293,30.2676582336426,102.596076965332
"2019-05-30",42.8189582824707,578.289978027344,40.6492004394531,30.398250579834,102.767684936523
"2019-05-31",42.0432662963867,570.52001953125,40.5501670837402,30.1225528717041,100.90544128418
"2019-06-03",41.6181983947754,568.77001953125,41.2517204284668,30.4127521514893,101.37744140625
"2019-06-04",43.1407699584961,551.710021972656,41.2682228088379,30.6376667022705,102.58748626709
"2019-06-05",43.8372001647949,569.150024414062,41.9120025634766,30.8190231323242,103.171058654785
"2019-06-06",44.4807929992676,581.690002441406,42.4237442016602,30.9858989715576,104.09789276123
"2019-06-07",45.6647491455078,604.489990234375,42.4980125427246,31.1382503509521,105.033302307129
"2019-06-10",46.2483177185059,616.460021972656,42.4072341918945,31.2470703125,105.977317810059
"2019-06-11",46.7838592529297,613.299987792969,42.3659591674805,30.9568767547607,107.264602661133
"2019-06-12",46.6349563598633,623.409973144531,42.6218299865723,31.2543354034424,107.856735229492
"2019-06-13",46.6253471374512,635.590026855469,42.5303230285645,30.8335456848145,107.092956542969
"2019-06-14",46.2867431640625,616,42.680061340332,31.0221748352051,106.749671936035
"2019-06-17",46.5629119873047,618.849975585938,42.3140602111816,31.1092319488525,106.560874938965
"2019-06-18",47.6580009460449,622.75,42.122730255127,31.2470703125,107.590698242188
"2019-06-19",47.5187225341797,641.390014648438,42.5220031738281,31.5590381622314,107.453392028809
"2019-06-20",47.900562286377,636.440002441406,42.97119140625,31.6315879821777,107.95972442627
"2019-06-21",47.7372627258301,630.650024414062,42.8796844482422,31.6823768615723,107.127296447754
"2019-06-24",47.6892318725586,621.799987792969,43.1874580383301,31.747673034668,107.092956542969
"2019-06-25",46.9663772583008,614.539978027344,43.0543594360352,31.747673034668,106.35489654541
"2019-06-26",47.9822082519531,609.219970703125,42.5220031738281,31.1890277862549,105.8056640625
"2019-06-27",47.9677963256836,610.669982910156,42.4887351989746,31.5082569122314,106.131782531738
"2019-06-28",47.5307273864746,611.77001953125,42.3556365966797,31.4284439086914,106.406402587891
"2019-07-01",48.4024696350098,619.309997558594,42.9212799072266,31.7549304962158,107.951141357422
"2019-07-02",48.685848236084,626.97998046875,43.237361907959,32.0813941955566,108.989540100098
"2019-07-03",49.0893058776855,633.52001953125,43.3371696472168,32.2119827270508,108.843658447266
"2019-07-05",49.0460739135742,638.179992675781,43.3455009460449,31.8637466430664,108.62052154541
"2019-07-08",48.0350456237793,629.969970703125,43.2540092468262,31.4139347076416,108.877983093262
"2019-07-09",48.3280296325684,640.559997558594,42.9129676818848,31.4647274017334,108.90372467041
"2019-07-10",48.8059196472168,633.330017089844,43.1042747497559,31.9653167724609,109.315658569336
"2019-07-11",48.4505081176758,634.289978027344,43.2872695922852,31.1817817687988,108.774993896484
"2019-07-12",48.8227348327637,644.789978027344,43.3538017272949,30.760986328125,109.598846435547
"2019-07-15",49.2814178466797,645.109985351562,43.3621292114258,31.01491355896,109.530197143555
"2019-07-16",49.1109199523926,633.950012207031,43.3704605102539,31.0874652862549,110.371208190918
"2019-07-17",48.8347473144531,631.72998046875,43.4037322998047,31.0076637268066,111.014862060547
"2019-07-18",49.3894996643066,648.669982910156,43.2789535522461,31.2398128509521,111.401039123535
"2019-07-19",48.6522254943848,626.700012207031,42.7465896606445,31.0294246673584,111.709983825684
"2019-07-22",49.7641258239746,636.510009765625,42.6051902770996,31.0657062530518,112.542419433594
"2019-07-23",50.1531715393066,634.830017089844,45.1921157836914,31.2615795135498,113.065910339355
"2019-07-24",50.1123542785645,660,44.7346153259277,31.1164951324463,114.138648986816
